name,stra.1,stra.15,stra.20,stra.33,stra.65,stra.69,stra.71,stra.100,stra.129,stra.131,stra.135,stra.138,stra.165,stra.195,stra.197,stra.205,stra.229,stra.233,stra.237,stra.257,
2432,0.83662,4.12541e-29,0,0.0900016,0.0279998,0.000890377,2.36088e-08,0,2.89865e-08,3.17764e-12,3.9092e-80,0,2.76701e-50,3.57676e-40,0.0440377,1.87758e-28,3.67199e-05,9.97646e-16,6.00828e-21,3.77607e-31,
2433,0.836654,3.80119e-29,0,0.089997,0.0280006,0.000890416,2.17077e-08,0,2.89873e-08,2.98513e-12,3.59067e-80,0,2.76556e-50,3.35183e-40,0.0440394,1.87761e-28,3.66451e-05,1.00171e-15,6.00029e-21,3.77556e-31,
2434,0.836686,3.50244e-29,0,0.0899922,0.0280013,0.000890457,1.99597e-08,0,2.8988e-08,2.8043e-12,3.29811e-80,0,2.76411e-50,3.14108e-40,0.0440413,1.87765e-28,3.65706e-05,1.0058e-15,5.99234e-21,3.77509e-31,
2435,0.836715,3.22717e-29,0,0.0899872,0.028002,0.0008905,1.83524e-08,0,2.89887e-08,2.63443e-12,3.0294e-80,0,2.76267e-50,2.94361e-40,0.0440433,1.87771e-28,3.64964e-05,1.00992e-15,5.98444e-21,3.77463e-31,
2436,0.836742,2.97353e-29,0,0.0899821,0.0280026,0.000890546,1.68745e-08,0,2.89893e-08,2.47486e-12,2.78259e-80,0,2.76124e-50,2.75857e-40,0.0440456,1.87778e-28,3.64226e-05,1.01405e-15,5.97658e-21,3.7742e-31,
2437,0.836768,2.73983e-29,0,0.0899768,0.0280032,0.000890592,1.55155e-08,0,2.89899e-08,2.32496e-12,2.55589e-80,0,2.75981e-50,2.58518e-40,0.044048,1.87787e-28,3.6349e-05,1.0182e-15,5.96875e-21,3.77379e-31,
2438,0.836791,2.52449e-29,0,0.0899714,0.0280038,0.000890641,1.42661e-08,0,2.89904e-08,2.18415e-12,2.34767e-80,0,2.75839e-50,2.42271e-40,0.0440506,1.87797e-28,3.62757e-05,1.02237e-15,5.96096e-21,3.7734e-31,
2439,0.836813,2.32608e-29,0,0.0899659,0.0280043,0.00089069,1.31172e-08,0,2.89909e-08,2.05187e-12,2.15642e-80,0,2.75697e-50,2.27046e-40,0.0440532,1.87809e-28,3.62026e-05,1.02657e-15,5.95321e-21,3.77302e-31,
2440,0.836833,2.14326e-29,0,0.0899603,0.0280048,0.000890741,1.20608e-08,0,2.89913e-08,1.92761e-12,1.98075e-80,0,2.75555e-50,2.12779e-40,0.044056,1.87821e-28,3.61299e-05,1.03078e-15,5.94549e-21,3.77267e-31,
2441,0.836852,1.97481e-29,0,0.0899545,0.0280052,0.000890794,1.10895e-08,0,2.89917e-08,1.81088e-12,1.8194e-80,0,2.75414e-50,1.9941e-40,0.044059,1.87834e-28,3.60574e-05,1.03502e-15,5.93781e-21,3.77232e-31,
2442,0.83687,1.8196e-29,0,0.0899487,0.0280056,0.000890847,1.01964e-08,0,2.89921e-08,1.70123e-12,1.6712e-80,0,2.75274e-50,1.86882e-40,0.044062,1.87848e-28,3.59851e-05,1.03927e-15,5.93015e-21,3.77199e-31,
2443,0.836887,1.67658e-29,0,0.0899428,0.028006,0.000890901,9.37523e-09,0,2.89924e-08,1.59821e-12,1.53507e-80,0,2.75133e-50,1.75141e-40,0.0440651,1.87863e-28,3.59131e-05,1.04354e-15,5.92253e-21,3.77167e-31,
2444,0.836902,1.54481e-29,0,0.0899368,0.0280064,0.000890957,8.62019e-09,0,2.89927e-08,1.50144e-12,1.41003e-80,0,2.74994e-50,1.64139e-40,0.0440683,1.87879e-28,3.58414e-05,1.04784e-15,5.91493e-21,3.77137e-31,
2445,0.836916,1.4234e-29,0,0.0899307,0.0280067,0.000891013,7.92596e-09,0,2.8993e-08,1.41053e-12,1.29518e-80,0,2.74854e-50,1.53829e-40,0.0440716,1.87895e-28,3.57699e-05,1.05215e-15,5.90737e-21,3.77107e-31,
2446,0.83693,1.31153e-29,0,0.0899246,0.028007,0.00089107,7.28764e-09,0,2.89932e-08,1.32512e-12,1.18969e-80,0,2.74715e-50,1.44167e-40,0.0440749,1.87912e-28,3.56986e-05,1.05649e-15,5.89983e-21,3.77079e-31,
2447,0.836943,1.20845e-29,0,0.0899184,0.0280073,0.000891128,6.70072e-09,0,2.89935e-08,1.24489e-12,1.09279e-80,0,2.74576e-50,1.35112e-40,0.0440784,1.8793e-28,3.56276e-05,1.06084e-15,5.89232e-21,3.77051e-31,
2448,0.836954,1.11347e-29,0,0.0899121,0.0280076,0.000891186,6.16107e-09,0,2.89937e-08,1.16952e-12,1.00379e-80,0,2.74437e-50,1.26626e-40,0.0440819,1.87948e-28,3.55568e-05,1.06522e-15,5.88483e-21,3.77025e-31,
2449,0.836535,1.02559e-29,0,0.089857,0.0279931,0.000891129,5.66487e-09,0,2.89786e-08,1.09858e-12,9.21937e-81,0,2.74241e-50,1.18606e-40,0.0440562,1.87846e-28,3.54702e-05,1.06892e-15,5.87359e-21,3.77133e-31,
2450,0.836759,9.45301e-30,0,0.0898722,0.0280003,0.000891594,5.21135e-09,0,2.89859e-08,1.03254e-12,8.47247e-81,0,2.74217e-50,1.11183e-40,0.0440676,1.879e-28,3.541e-05,1.07353e-15,5.86724e-21,3.77178e-31,
2451,0.83688,8.71157e-30,0,0.089877,0.0280041,0.000891866,4.79295e-09,0,2.89899e-08,9.70261e-13,7.78434e-81,0,2.74138e-50,1.04213e-40,0.0440754,1.87938e-28,3.53451e-05,1.07807e-15,5.86038e-21,3.7719e-31,
2452,0.836947,8.02762e-30,0,0.0898765,0.0280063,0.000892038,4.40756e-09,0,2.8992e-08,9.11636e-13,7.15127e-81,0,2.74031e-50,9.76748e-41,0.0440812,1.87968e-28,3.52778e-05,1.08257e-15,5.85327e-21,3.77185e-31,
2453,0.836987,7.39704e-30,0,0.0898731,0.0280075,0.000892158,4.05289e-09,0,2.89931e-08,8.56501e-13,6.56929e-81,0,2.7391e-50,9.15444e-41,0.0440861,1.87993e-28,3.52094e-05,1.08707e-15,5.84604e-21,3.77172e-31,
2454,0.837011,6.81584e-30,0,0.0898682,0.0280082,0.00089225,3.72662e-09,0,2.89938e-08,8.04677e-13,6.03448e-81,0,2.73781e-50,8.57976e-41,0.0440904,1.88016e-28,3.51405e-05,1.09158e-15,5.83876e-21,3.77154e-31,
2455,0.837027,6.28024e-30,0,0.0898624,0.0280087,0.000892328,3.42656e-09,0,2.89942e-08,7.55977e-13,5.54313e-81,0,2.73648e-50,8.04111e-41,0.0440946,1.88039e-28,3.50714e-05,1.0961e-15,5.83146e-21,3.77135e-31,
2456,0.837039,5.78669e-30,0,0.0898563,0.028009,0.000892398,3.15063e-09,0,2.89944e-08,7.10218e-13,5.09174e-81,0,2.73513e-50,7.53626e-41,0.0440986,1.88061e-28,3.50024e-05,1.10063e-15,5.82417e-21,3.77114e-31,
2457,0.837048,5.33192e-30,0,0.0898499,0.0280093,0.000892465,2.89691e-09,0,2.89946e-08,6.67227e-13,4.6771e-81,0,2.73378e-50,7.0631e-41,0.0441026,1.88083e-28,3.49335e-05,1.10519e-15,5.81688e-21,3.77093e-31,
2458,0.837056,4.91288e-30,0,0.0898434,0.0280095,0.000892531,2.66361e-09,0,2.89947e-08,6.26837e-13,4.29622e-81,0,2.73242e-50,6.61965e-41,0.0441065,1.88105e-28,3.48647e-05,1.10976e-15,5.80961e-21,3.77072e-31,
2459,0.837063,4.52678e-30,0,0.0898368,0.0280097,0.000892595,2.4491e-09,0,2.89947e-08,5.88891e-13,3.94635e-81,0,2.73105e-50,6.20405e-41,0.0441105,1.88127e-28,3.47961e-05,1.11435e-15,5.80236e-21,3.77052e-31,
2460,0.837069,4.17102e-30,0,0.0898302,0.0280098,0.00089266,2.25186e-09,0,2.89948e-08,5.53242e-13,3.62498e-81,0,2.72969e-50,5.81454e-41,0.0441145,1.8815e-28,3.47277e-05,1.11896e-15,5.79513e-21,3.77031e-31,
2461,0.837075,3.84322e-30,0,0.0898235,0.02801,0.000892724,2.07051e-09,0,2.89949e-08,5.19752e-13,3.32978e-81,0,2.72833e-50,5.4495e-41,0.0441185,1.88172e-28,3.46594e-05,1.12359e-15,5.78792e-21,3.77011e-31,
2462,0.837081,3.54119e-30,0,0.0898168,0.0280102,0.000892788,1.90377e-09,0,2.89949e-08,4.88288e-13,3.05862e-81,0,2.72697e-50,5.10738e-41,0.0441225,1.88195e-28,3.45914e-05,1.12824e-15,5.78073e-21,3.76991e-31,
2463,0.837086,3.26289e-30,0,0.08981,0.0280103,0.000892852,1.75045e-09,0,2.8995e-08,4.5873e-13,2.80955e-81,0,2.72561e-50,4.78674e-41,0.0441265,1.88218e-28,3.45236e-05,1.13291e-15,5.77356e-21,3.76971e-31,
2464,0.837091,3.00647e-30,0,0.0898033,0.0280104,0.000892917,1.60949e-09,0,2.8995e-08,4.30961e-13,2.58076e-81,0,2.72425e-50,4.48624e-41,0.0441305,1.88241e-28,3.44559e-05,1.13761e-15,5.76641e-21,3.76952e-31,
2465,0.837096,2.7702e-30,0,0.0897965,0.0280106,0.000892982,1.47987e-09,0,2.8995e-08,4.04873e-13,2.3706e-81,0,2.72289e-50,4.20461e-41,0.0441346,1.88264e-28,3.43885e-05,1.14232e-15,5.75928e-21,3.76932e-31,
2466,0.837101,2.5525e-30,0,0.0897898,0.0280107,0.000893047,1.3607e-09,0,2.8995e-08,3.80364e-13,2.17756e-81,0,2.72154e-50,3.94066e-41,0.0441387,1.88288e-28,3.43212e-05,1.14705e-15,5.75217e-21,3.76913e-31,
2467,0.837106,2.35191e-30,0,0.089783,0.0280108,0.000893112,1.25112e-09,0,2.89951e-08,3.57339e-13,2.00024e-81,0,2.72018e-50,3.69328e-41,0.0441428,1.88311e-28,3.42541e-05,1.1518e-15,5.74507e-21,3.76894e-31,
2468,0.83711,2.16709e-30,0,0.0897762,0.028011,0.000893177,1.15037e-09,0,2.89951e-08,3.35708e-13,1.83736e-81,0,2.71883e-50,3.46144e-41,0.0441469,1.88335e-28,3.41873e-05,1.15657e-15,5.738e-21,3.76876e-31,
2469,0.837114,1.9968e-30,0,0.0897693,0.0280111,0.000893242,1.05774e-09,0,2.89951e-08,3.15386e-13,1.68775e-81,0,2.71748e-50,3.24415e-41,0.044151,1.88359e-28,3.41206e-05,1.16137e-15,5.73095e-21,3.76857e-31,
2470,0.837118,1.83988e-30,0,0.0897625,0.0280112,0.000893308,9.7256e-10,0,2.89951e-08,2.96295e-13,1.55032e-81,0,2.71612e-50,3.04051e-41,0.0441551,1.88382e-28,3.40541e-05,1.16618e-15,5.72391e-21,3.76839e-31,
2471,0.837122,1.6953e-30,0,0.0897557,0.0280113,0.000893373,8.94244e-10,0,2.89951e-08,2.78359e-13,1.42408e-81,0,2.71477e-50,2.84965e-41,0.0441593,1.88406e-28,3.39877e-05,1.17102e-15,5.7169e-21,3.7682e-31,
2472,0.837126,1.56209e-30,0,0.0897489,0.0280115,0.000893439,8.22235e-10,0,2.89951e-08,2.61509e-13,1.30812e-81,0,2.71342e-50,2.67077e-41,0.0441634,1.8843e-28,3.39216e-05,1.17587e-15,5.7099e-21,3.76802e-31,
2473,0.83713,1.43934e-30,0,0.089742,0.0280116,0.000893505,7.56025e-10,0,2.89951e-08,2.45679e-13,1.20161e-81,0,2.71208e-50,2.50312e-41,0.0441676,1.88454e-28,3.38557e-05,1.18075e-15,5.70292e-21,3.76784e-31,
2474,0.836526,1.32511e-30,0,0.0896701,0.0279913,0.000892887,6.94819e-10,0,2.89701e-08,2.30677e-13,1.10248e-81,0,2.70734e-50,2.34405e-41,0.0441222,1.88236e-28,3.37521e-05,1.18407e-15,5.68862e-21,3.76657e-31,
2475,0.8367,1.22112e-30,0,0.0896816,0.027997,0.000893109,6.39117e-10,0,2.89731e-08,2.16784e-13,1.01259e-81,0,2.7055e-50,2.19719e-41,0.0441224,1.88219e-28,3.36835e-05,1.18869e-15,5.68043e-21,3.76559e-31,
2476,0.83683,1.12525e-30,0,0.0896884,0.0280013,0.000893291,5.8782e-10,0,2.89754e-08,2.03711e-13,9.30047e-82,0,2.70378e-50,2.05946e-41,0.0441237,1.88214e-28,3.36156e-05,1.19341e-15,5.67254e-21,3.76481e-31,
2477,0.836928,1.03689e-30,0,0.0896917,0.0280046,0.000893443,5.40599e-10,0,2.8977e-08,1.91414e-13,8.54255e-82,0,2.70217e-50,1.93032e-41,0.0441257,1.88215e-28,3.35484e-05,1.19819e-15,5.6649e-21,3.76419e-31,
2478,0.837002,9.55447e-31,0,0.0896923,0.028007,0.000893573,4.97142e-10,0,2.89782e-08,1.79852e-13,7.84653e-82,0,2.70062e-50,1.80924e-41,0.0441282,1.88223e-28,3.34817e-05,1.20304e-15,5.65743e-21,3.76368e-31,
2479,0.837057,8.8039e-31,0,0.089691,0.0280088,0.000893687,4.5716e-10,0,2.89792e-08,1.68982e-13,7.2073e-82,0,2.69913e-50,1.69574e-41,0.0441312,1.88235e-28,3.34154e-05,1.20794e-15,5.65009e-21,3.76326e-31,
2480,0.837099,8.11221e-31,0,0.0896883,0.0280102,0.000893789,4.20381e-10,0,2.89798e-08,1.58765e-13,6.62021e-82,0,2.69767e-50,1.58934e-41,0.0441345,1.8825e-28,3.33496e-05,1.21288e-15,5.64287e-21,3.7629e-31,
2481,0.837131,7.47483e-31,0,0.0896845,0.0280112,0.000893881,3.86551e-10,0,2.89803e-08,1.49163e-13,6.08099e-82,0,2.69625e-50,1.48961e-41,0.044138,1.88268e-28,3.3284e-05,1.21786e-15,5.63572e-21,3.76259e-31,
2482,0.837156,6.88749e-31,0,0.08968,0.028012,0.000893967,3.55438e-10,0,2.89807e-08,1.40139e-13,5.58572e-82,0,2.69485e-50,1.39613e-41,0.0441417,1.88287e-28,3.32187e-05,1.22287e-15,5.62865e-21,3.76232e-31,
2483,0.837175,6.34628e-31,0,0.0896748,0.0280127,0.000894048,3.26825e-10,0,2.89809e-08,1.3166e-13,5.1308e-82,0,2.69347e-50,1.30851e-41,0.0441455,1.88308e-28,3.31536e-05,1.22791e-15,5.62162e-21,3.76207e-31,
2484,0.837189,5.84759e-31,0,0.0896692,0.0280132,0.000894126,3.00513e-10,0,2.89811e-08,1.23694e-13,4.71296e-82,0,2.6921e-50,1.22638e-41,0.0441495,1.8833e-28,3.30888e-05,1.23298e-15,5.61464e-21,3.76184e-31,
2485,0.837201,5.38807e-31,0,0.0896632,0.0280136,0.0008942,2.76318e-10,0,2.89813e-08,1.16208e-13,4.32915e-82,0,2.69074e-50,1.14941e-41,0.0441535,1.88352e-28,3.30243e-05,1.23808e-15,5.6077e-21,3.76163e-31,
2486,0.837211,4.96467e-31,0,0.089657,0.0280139,0.000894273,2.5407e-10,0,2.89814e-08,1.09175e-13,3.97661e-82,0,2.68938e-50,1.07727e-41,0.0441576,1.88375e-28,3.29599e-05,1.24321e-15,5.6008e-21,3.76143e-31,
2487,0.837219,4.57453e-31,0,0.0896506,0.0280141,0.000894344,2.33612e-10,0,2.89814e-08,1.02568e-13,3.65278e-82,0,2.68804e-50,1.00966e-41,0.0441617,1.88399e-28,3.28957e-05,1.24836e-15,5.59392e-21,3.76123e-31,
2488,0.837225,4.21506e-31,0,0.0896441,0.0280143,0.000894414,2.14801e-10,0,2.89815e-08,9.63597e-14,3.35533e-82,0,2.68669e-50,9.46285e-42,0.0441658,1.88423e-28,3.28317e-05,1.25353e-15,5.58706e-21,3.76104e-31,
2489,0.837231,3.88383e-31,0,0.0896375,0.0280145,0.000894483,1.97505e-10,0,2.89815e-08,9.05274e-14,3.08211e-82,0,2.68535e-50,8.86891e-42,0.04417,1.88447e-28,3.27679e-05,1.25872e-15,5.58023e-21,3.76086e-31,
2490,0.837236,3.57863e-31,0,0.0896308,0.0280147,0.000894551,1.81601e-10,0,2.89815e-08,8.50479e-14,2.83113e-82,0,2.68402e-50,8.31225e-42,0.0441742,1.88471e-28,3.27043e-05,1.26394e-15,5.57343e-21,3.76068e-31,
2491,0.83724,3.29742e-31,0,0.0896241,0.0280148,0.000894619,1.66978e-10,0,2.89815e-08,7.99e-14,2.6006e-82,0,2.68268e-50,7.79052e-42,0.0441784,1.88496e-28,3.26409e-05,1.26919e-15,5.56664e-21,3.76051e-31,
2492,0.837244,3.03831e-31,0,0.0896173,0.028015,0.000894687,1.53532e-10,0,2.89815e-08,7.50637e-14,2.38884e-82,0,2.68135e-50,7.30154e-42,0.0441826,1.8852e-28,3.25777e-05,1.27445e-15,5.55987e-21,3.76033e-31,
2493,0.837248,2.79956e-31,0,0.0896105,0.0280151,0.000894755,1.41169e-10,0,2.89815e-08,7.052e-14,2.19432e-82,0,2.68002e-50,6.84326e-42,0.0441868,1.88545e-28,3.25146e-05,1.27974e-15,5.55312e-21,3.76016e-31,
2494,0.836837,2.57651e-31,0,0.0895593,0.0280013,0.000894129,1.29682e-10,0,2.89666e-08,6.62087e-14,2.01393e-82,0,2.67723e-50,6.40864e-42,0.0441565,1.88369e-28,3.24363e-05,1.28384e-15,5.54131e-21,3.7597e-31,
2495,0.837055,2.37382e-31,0,0.0895754,0.0280086,0.000894298,1.19244e-10,0,2.89737e-08,6.22122e-14,1.85008e-82,0,2.67653e-50,6.00703e-42,0.0441656,1.88387e-28,3.23821e-05,1.28921e-15,5.53481e-21,3.75938e-31,
2496,0.837167,2.18718e-31,0,0.0895802,0.0280124,0.000894417,1.09644e-10,0,2.89773e-08,5.84518e-14,1.69949e-82,0,2.67551e-50,5.63029e-42,0.0441723,1.88409e-28,3.23237e-05,1.29457e-15,5.5282e-21,3.75913e-31,
2497,0.836388,2.01379e-31,0,0.0894897,0.0279863,0.000893617,1.00739e-10,0,2.89501e-08,5.48631e-14,1.55992e-82,0,2.67169e-50,5.27229e-42,0.0441337,1.88244e-28,3.22356e-05,1.29872e-15,5.51663e-21,3.75924e-31,
2498,0.836419,1.85602e-31,0,0.0894859,0.0279873,0.000893699,9.2649e-11,0,2.8951e-08,5.1545e-14,1.43323e-82,0,2.67046e-50,4.94192e-42,0.0441387,1.88268e-28,3.21788e-05,1.30417e-15,5.51057e-21,3.75937e-31,
2499,0.836436,1.71063e-31,0,0.0894806,0.0279879,0.000893773,8.52087e-11,0,2.89515e-08,4.84271e-14,1.31683e-82,0,2.66919e-50,4.63223e-42,0.0441433,1.88293e-28,3.21216e-05,1.30965e-15,5.50451e-21,3.75951e-31,
2500,0.836446,1.57663e-31,0,0.0894745,0.0279882,0.000893845,7.83659e-11,0,2.89517e-08,4.54975e-14,1.20988e-82,0,2.6679e-50,4.34193e-42,0.0441478,1.88318e-28,3.20643e-05,1.31515e-15,5.49846e-21,3.75965e-31,
2501,0.836452,1.45314e-31,0,0.0894681,0.0279884,0.000893915,7.20727e-11,0,2.89518e-08,4.27449e-14,1.11161e-82,0,2.66661e-50,4.06982e-42,0.0441523,1.88343e-28,3.20069e-05,1.32067e-15,5.49242e-21,3.7598e-31,
2502,0.836456,1.33932e-31,0,0.0894614,0.0279886,0.000893984,6.62849e-11,0,2.89518e-08,4.01589e-14,1.02132e-82,0,2.66531e-50,3.81476e-42,0.0441566,1.88368e-28,3.19497e-05,1.32622e-15,5.48639e-21,3.75995e-31,
2503,0.83646,1.23441e-31,0,0.0894547,0.0279887,0.000894052,6.09619e-11,0,2.89518e-08,3.77292e-14,9.3837e-83,0,2.664e-50,3.57568e-42,0.044161,1.88393e-28,3.18926e-05,1.33179e-15,5.48038e-21,3.7601e-31,
2504,0.836463,1.13773e-31,0,0.0894479,0.0279888,0.000894121,5.60665e-11,0,2.89518e-08,3.54466e-14,8.62156e-83,0,2.6627e-50,3.35159e-42,0.0441654,1.88419e-28,3.18356e-05,1.33739e-15,5.47438e-21,3.76025e-31,
2505,0.836466,1.04862e-31,0,0.0894411,0.0279889,0.000894189,5.15642e-11,0,2.89518e-08,3.3302e-14,7.92132e-83,0,2.6614e-50,3.14154e-42,0.0441697,1.88444e-28,3.17787e-05,1.343e-15,5.4684e-21,3.7604e-31,
2506,0.836468,9.66485e-32,0,0.0894343,0.0279889,0.000894257,4.74235e-11,0,2.89517e-08,3.12872e-14,7.27796e-83,0,2.6601e-50,2.94466e-42,0.0441741,1.88469e-28,3.1722e-05,1.34865e-15,5.46243e-21,3.76055e-31,
2507,0.836471,8.90788e-32,0,0.0894274,0.027989,0.000894325,4.36154e-11,0,2.89517e-08,2.93942e-14,6.68686e-83,0,2.65879e-50,2.76012e-42,0.0441784,1.88494e-28,3.16654e-05,1.35431e-15,5.45648e-21,3.7607e-31,
2508,0.835715,0.000921647,0,0.0893369,0.0279637,0.000893341,4.0068e-11,0,2.89254e-08,2.75827e-14,6.13656e-83,0,2.65439e-50,2.5841e-42,0.0441309,1.88305e-28,3.15618e-05,1.35847e-15,5.44268e-21,3.7606e-31,
2509,0.835789,0.000849434,0,0.0893353,0.0279662,0.000893264,3.68463e-11,0,2.89279e-08,2.59091e-14,5.63725e-83,0,2.65268e-50,2.42176e-42,0.0441282,1.88306e-28,3.14912e-05,1.36401e-15,5.43453e-21,3.76052e-31,
2510,0.835858,0.000782878,0,0.0893333,0.0279685,0.000893198,3.38839e-11,0,2.89302e-08,2.43374e-14,5.17863e-83,0,2.651e-50,2.26965e-42,0.044126,1.88308e-28,3.14217e-05,1.36958e-15,5.42655e-21,3.76046e-31,
2511,0.835921,0.000721537,0,0.089331,0.0279706,0.000893143,3.11598e-11,0,2.89322e-08,2.28614e-14,4.75736e-83,0,2.64936e-50,2.12712e-42,0.0441244,1.88313e-28,3.13534e-05,1.37519e-15,5.41873e-21,3.76042e-31,
2512,0.83598,0.000665003,0,0.0893283,0.0279726,0.000893097,2.86549e-11,0,2.89342e-08,2.14752e-14,4.37041e-83,0,2.64774e-50,1.99356e-42,0.0441232,1.88319e-28,3.12861e-05,1.38084e-15,5.41106e-21,3.76039e-31,
2513,0.836034,0.000612899,0,0.0893252,0.0279744,0.000893061,2.63514e-11,0,2.89359e-08,2.01732e-14,4.01496e-83,0,2.64615e-50,1.8684e-42,0.0441224,1.88327e-28,3.12198e-05,1.38652e-15,5.40353e-21,3.76038e-31,
2514,0.836085,0.000564877,0,0.0893219,0.0279761,0.000893032,2.42333e-11,0,2.89376e-08,1.89504e-14,3.68845e-83,0,2.64458e-50,1.75112e-42,0.0441221,1.88336e-28,3.11545e-05,1.39223e-15,5.39612e-21,3.76038e-31,
2515,0.836131,0.000520618,0,0.0893183,0.0279776,0.000893011,2.22855e-11,0,2.89391e-08,1.78018e-14,3.38851e-83,0,2.64304e-50,1.64121e-42,0.0441221,1.88346e-28,3.10899e-05,1.39797e-15,5.38884e-21,3.76039e-31,
2516,0.836174,0.000479827,0,0.0893144,0.0279791,0.000892997,2.04944e-11,0,2.89404e-08,1.67231e-14,3.11299e-83,0,2.64152e-50,1.53821e-42,0.0441225,1.88358e-28,3.10262e-05,1.40374e-15,5.38167e-21,3.76041e-31,
2517,0.836214,0.000442232,0,0.0893103,0.0279804,0.00089299,1.88473e-11,0,2.89417e-08,1.57098e-14,2.85989e-83,0,2.64001e-50,1.44169e-42,0.0441231,1.8837e-28,3.09632e-05,1.40955e-15,5.3746e-21,3.76044e-31,
2518,0.835579,0.000407126,0,0.0892342,0.0279591,0.00089227,1.73131e-11,0,2.89196e-08,1.47423e-14,2.62445e-83,0,2.63617e-50,1.34972e-42,0.0440886,1.88232e-28,3.08687e-05,1.41424e-15,5.36204e-21,3.76019e-31,
2519,0.835745,0.000375192,0,0.0892437,0.0279647,0.000892414,1.59203e-11,0,2.89252e-08,1.38485e-14,2.41087e-83,0,2.63493e-50,1.26492e-42,0.0440967,1.88276e-28,3.0806e-05,1.42031e-15,5.35498e-21,3.76e-31,
2520,0.835883,0.000345769,0,0.0892503,0.0279693,0.000892535,1.46398e-11,0,2.89299e-08,1.30091e-14,2.21473e-83,0,2.63366e-50,1.18548e-42,0.0441038,1.88316e-28,3.07442e-05,1.42638e-15,5.34804e-21,3.75987e-31,
2521,0.835998,0.000318659,0,0.0892545,0.0279731,0.000892639,1.34625e-11,0,2.89338e-08,1.22208e-14,2.03458e-83,0,2.63237e-50,1.11104e-42,0.0441099,1.88351e-28,3.06831e-05,1.43245e-15,5.34122e-21,3.75978e-31,
2522,0.835681,0.000293337,0,0.0892128,0.0279625,0.000892039,1.23691e-11,0,2.89227e-08,1.14733e-14,1.86758e-83,0,2.62884e-50,1.04045e-42,0.0440811,1.88179e-28,3.05912e-05,1.43689e-15,5.32694e-21,3.75934e-31,
2523,0.835976,0.000270321,0,0.0892364,0.0279724,0.000892222,1.13753e-11,0,2.89328e-08,1.07803e-14,1.71587e-83,0,2.62774e-50,9.75243e-43,0.0440911,1.88201e-28,3.05308e-05,1.44287e-15,5.31916e-21,3.75912e-31,
2524,0.836153,0.000249122,0,0.0892474,0.0279783,0.000892346,1.04612e-11,0,2.89388e-08,1.01284e-14,1.57643e-83,0,2.62651e-50,9.14091e-43,0.0440982,1.88225e-28,3.04712e-05,1.4489e-15,5.312e-21,3.75903e-31,
2525,0.836266,0.000229592,0,0.0892517,0.0279821,0.000892439,9.6205e-12,0,2.89426e-08,9.51547e-15,1.4483e-83,0,2.62524e-50,8.56763e-43,0.0441038,1.8825e-28,3.04122e-05,1.45497e-15,5.3052e-21,3.759e-31,
2526,0.836343,0.000211596,0,0.0892522,0.0279846,0.000892514,8.84736e-12,0,2.89451e-08,8.9395e-15,1.33058e-83,0,2.62393e-50,8.03028e-43,0.0441085,1.88274e-28,3.03537e-05,1.46106e-15,5.29859e-21,3.75902e-31,
2527,0.835986,0.000194787,0,0.0892064,0.0279727,0.000891889,8.12911e-12,0,2.89327e-08,8.39313e-15,1.22143e-83,0,2.6204e-50,7.52047e-43,0.0440784,1.88095e-28,3.02644e-05,1.46553e-15,5.28464e-21,3.75868e-31,
2528,0.836244,0.000179507,0,0.0892264,0.0279813,0.000892052,7.47625e-12,0,2.89415e-08,7.88656e-15,1.12225e-83,0,2.61928e-50,7.04947e-43,0.0440874,1.88111e-28,3.02063e-05,1.47158e-15,5.27713e-21,3.75854e-31,
2529,0.836388,0.000165433,0,0.0892341,0.0279861,0.000892161,6.87565e-12,0,2.89463e-08,7.40986e-15,1.03108e-83,0,2.61805e-50,6.60769e-43,0.0440937,1.88131e-28,3.01487e-05,1.47769e-15,5.27024e-21,3.75852e-31,
2530,0.836472,0.000152465,0,0.0892356,0.0279889,0.000892243,6.32324e-12,0,2.89491e-08,6.96166e-15,9.47306e-84,0,2.61678e-50,6.19348e-43,0.0440987,1.88152e-28,3.00915e-05,1.48385e-15,5.26367e-21,3.75855e-31,
2531,0.836525,0.000140516,0,0.0892337,0.0279907,0.000892311,5.81518e-12,0,2.89509e-08,6.54043e-15,8.70328e-84,0,2.61548e-50,5.80519e-43,0.0441031,1.88175e-28,3.00348e-05,1.49005e-15,5.2573e-21,3.75862e-31,
2532,0.836561,0.000129505,0,0.0892301,0.0279919,0.000892372,5.34794e-12,0,2.8952e-08,6.14462e-15,7.99603e-84,0,2.61416e-50,5.44123e-43,0.0441071,1.88197e-28,2.99784e-05,1.49628e-15,5.25104e-21,3.75871e-31,
2533,0.836587,0.000119356,0,0.0892254,0.0279928,0.000892429,4.91825e-12,0,2.89528e-08,5.77275e-15,7.34626e-84,0,2.61285e-50,5.10008e-43,0.0441109,1.8822e-28,2.99223e-05,1.50254e-15,5.24485e-21,3.75882e-31,
2534,0.836607,0.000110004,0,0.0892202,0.0279935,0.000892486,4.52309e-12,0,2.89534e-08,5.42338e-15,6.7493e-84,0,2.61153e-50,4.78034e-43,0.0441147,1.88243e-28,2.98666e-05,1.50883e-15,5.23873e-21,3.75893e-31,
