CURE,Memory-one
2.28554212,2.28554957
2.31253376,2.31254091
1.10164514,1.10165814
1.51655554,1.51656504
1.7778124,1.77782145
1.94250566,1.94251376
2.05528369,2.05529144
2.1376959,2.1377038
2.2004634,2.20047115
2.24990204,2.24990939
2.29003826,2.29004581
2.32294424,2.32295134
2.34801899,2.34802654
1.12028954,1.12030159
1.57411205,1.5741212
1.84217673,1.84218478
2.00441677,2.00442487
2.11335046,2.11335766
2.19122719,2.19123524
2.25007334,2.25008094
2.29579665,2.2958037
2.33256737,2.33257507
2.36253758,2.36254453
2.38531149,2.38531864
1.14535583,1.14536778
1.64445916,1.64446811
1.91793139,1.91793934
2.07536567,2.07537377
2.17784508,2.17785208
2.2499271,2.24993445
2.30351974,2.30352729
2.34475929,2.34476659
2.37786745,2.37787465
2.40458123,2.40458818
2.42467632,2.42468347
1.18099536,1.18100641
1.73503529,1.73504404
2.00739699,2.00740514
2.15613255,2.1561403
2.24995287,2.24995997
2.31448862,2.31449602
2.36187852,2.36188592
2.39781477,2.39782217
2.42618883,2.42619618
2.44907181,2.44907891
2.4663844,2.46639135
1.23700443,1.23701488
1.85343059,1.85343874
2.11617545,2.11618375
2.25006897,2.25007657
2.33130106,2.33130856
2.38606559,2.38607219
2.42520596,2.42521301
2.45497864,2.45498564
2.47802529,2.47803254
2.49652603,2.49653303
2.51033318,2.51034038
1.33412951,1.33413956
2.01538247,2.01539027
2.24991846,2.24992551
2.35985024,2.35985709
2.4237626,2.4237694
2.46540804,2.46541499
2.49487957,2.49488657
2.5166342,2.51664085
2.53347608,2.53348303
2.54699194,2.54699814
2.55697026,2.55697716
1.55164837,1.55165792
2.25022091,2.25022826
2.41975048,2.41975763
2.49064698,2.49065413
2.52958127,2.52958852
2.55427262,2.55427927
2.57128794,2.57129494
2.58373385,2.58374065
2.59332979,2.59333629
2.60089154,2.60089799
2.60648946,2.60649621
2.25007753,2.25008478
2.57571565,2.575723
2.61632392,2.61633087
2.63123726,2.63124436
2.6389369,2.6389438
2.64367861,2.64368526
2.64697437,2.64698052
2.64937328,2.64937983
2.65120901,2.65121546
2.65269987,2.65270617
2.65376654,2.65377319
1.074669,1.0746843
1.41688622,1.41689587
1.65872792,1.65873692
1.82295701,1.82296601
1.94115408,1.94116253
2.03099147,2.03099897
2.10121451,2.10122176
2.15769044,2.15769819
2.20415375,2.20416125
2.24302753,2.24303473
2.27292968,2.27293698
1.08380132,1.08381607
1.44874103,1.44875038
1.69805702,1.69806572
1.86321148,1.86321998
1.98046498,1.98047328
2.06866063,2.06866853
2.13682243,2.13682983
2.19130619,2.19131384
2.23577869,2.23578659
2.27300794,2.27301564
2.30140683,2.30141433
1.09614989,1.09616379
1.48980818,1.48981723
1.74687226,1.74688091
1.91259968,1.91260758
2.02831718,2.02832513
2.1134938,2.1135014
2.17902164,2.17902929
2.230941,2.230949
2.27310783,2.27311493
2.30791162,2.30791937
2.33460648,2.33461368
1.11153525,1.1115478
1.53856604,1.53857554
1.80303692,1.80304562
1.96796394,1.96797229
2.08068857,2.08069672
2.1623342,2.16234225
2.22439828,2.22440543
2.27300766,2.27301491
2.31244919,2.31245669
2.34474455,2.3447517
2.36948949,2.36949709
1.13215305,1.13216475
1.59756764,1.59757674
1.86793233,1.86794043
2.03011501,2.03012291
2.13810476,2.13811241
2.21552715,2.21553415
2.27310494,2.27311279
2.3182101,2.3182174
2.35430526,2.35431281
2.38370847,2.38371567
2.40612274,2.40612989
1.15946749,1.15947829
1.67013013,1.67013928
1.94405422,1.94406227
2.10062285,2.10063035
2.20213569,2.20214344
2.27344048,2.27344798
2.32596931,2.32597631
2.366569,2.36657645
2.39873413,2.39874113
2.42487752,2.42488467
2.44459691,2.44460401
1.19840029,1.19841114
1.76140205,1.7614104
2.03345732,2.03346497
2.18104308,2.18105103
2.27366953,2.27367708
2.33672084,2.33672794
2.38330544,2.38331274
2.41847288,2.41848038
2.44621941,2.44622616
2.46852762,2.46853497
2.48526104,2.48526774
1.25863657,1.25864687
1.88091596,1.88092456
2.14191275,2.1419207
2.27391214,2.27391969
2.35363584,2.35364324
2.40703644,2.40704419
2.44543374,2.44544114
2.47421807,2.47422542
2.49680108,2.49680818
2.51472308,2.51472968
2.52819746,2.52820436
1.36332311,1.36333221
2.04300125,2.043009
2.27451359,2.27452099
2.38174887,2.38175607
2.44415087,2.44415792
2.48479839,2.48480579
2.51332492,2.51333182
2.5344681,2.53447505
2.55089507,2.55090162
2.56399247,2.56399922
2.57354808,2.57355493
1.59255023,1.59255923
2.27535779,2.27536504
2.44060699,2.44061384
2.50926333,2.50926983
2.54712749,2.54713444
2.57122637,2.57123322
2.58758891,2.58759571
2.59970218,2.59970918
2.60895981,2.60896671
2.6163356,2.6163424
2.62163952,2.62164617
2.28990182,2.28990907
2.59264989,2.59265684
2.63138596,2.63139241
2.6456478,2.6456545
2.65317117,2.65317767
2.65769589,2.65770234
2.66089858,2.66090533
2.66320756,2.66321396
2.66495709,2.66496354
2.66638966,2.66639646
2.66740505,2.66741145
1.08107686,1.08109161
1.43339051,1.43340016
1.67915948,1.67916783
1.84428318,1.84429168
1.96311356,1.96312201
2.05265564,2.05266319
2.12246581,2.12247326
2.17840266,2.17841056
2.2245995,2.22460655
2.26287803,2.26288553
2.29243213,2.29243928
1.09095936,1.09097371
1.46618803,1.46619743
1.71878269,1.71879114
1.88503743,1.88504503
2.002723,2.0027307
2.09019681,2.09020481
2.15785339,2.15786099
2.21179694,2.21180434
2.25587711,2.25588446
2.29260555,2.292613
2.32063443,2.32064173
1.1045126,1.10452505
1.50797109,1.50798049
1.76839739,1.76840599
1.93483882,1.93484697
2.05015113,2.05015913
2.13492528,2.13493303
2.19967097,2.19967872
2.25111616,2.25112366
2.29270257,2.29270977
2.32702719,2.32703419
2.35335919,2.35336639
1.12138738,1.12139968
1.55804093,1.55805013
1.82524601,1.82525441
1.99023391,1.99024186
2.10227164,2.10227999
2.18318532,2.18319277
2.24458188,2.24458968
2.29284903,2.29285583
2.33155442,2.33156167
2.36336764,2.36337454
2.38758264,2.38758969
1.14347857,1.14349047
1.61802622,1.61803542
1.89047582,1.89048352
2.05234849,2.05235639
2.15966757,2.15967492
2.23611718,2.23612498
2.29304388,2.29305068
2.33739175,2.33739875
2.37272647,2.37273367
2.40180612,2.40181347
2.42360481,2.42361191
1.17282489,1.17283609
1.69213021,1.69213871
1.96653243,1.96654068
2.12280117,2.12280862
2.22310236,2.22310936
2.29332682,2.29333382
2.34505496,2.34506241
2.38490264,2.38490979
2.41652774,2.41653449
2.442195,2.442203
2.46144881,2.46145546
1.21432997,1.21434017
1.7850683,1.78507705
2.05627262,2.05628092
2.20229873,2.20230618
2.29389331,2.29390051
2.35595256,2.35595986
2.40144816,2.40145541
2.43584868,2.43585563
2.46294481,2.46295231
2.48492076,2.48492731
2.50121724,2.50122424
1.27914081,1.27915166
1.90494092,1.90494932
2.16376185,2.1637695
2.29401725,2.2940246
2.37248887,2.37249627
2.42461738,2.42462488
2.46235867,2.46236547
2.49061268,2.49061988
2.51260193,2.51260843
2.53013369,2.53014099
2.54330975,2.54331695
1.38975884,1.38976859
2.06715343,2.06716143
2.29505896,2.29506626
2.40039164,2.40039884
2.46134321,2.46134981
2.50088524,2.50089204
2.52878095,2.52878755
2.54947288,2.54947953
2.56546309,2.56547004
2.57808053,2.57808743
2.58754464,2.58755154
1.62879165,1.628801
2.29808102,2.29808842
2.45829067,2.45829782
2.52535687,2.52536387
2.56203285,2.5620394
2.58521358,2.58522033
2.60124947,2.60125647
2.6130991,2.61310625
2.62199889,2.62200574
2.62917959,2.62918624
2.63434906,2.63435561
2.32224614,2.32225324
2.60643545,2.606442
2.64402811,2.64403406
2.65784292,2.65784907
2.66500334,2.66500954
2.66948666,2.66949346
2.67249078,2.67249743
2.67472605,2.67473305
2.67643838,2.67644473
2.67782511,2.67783151
2.67884454,2.67885089
1.02986869,1.03040039
1.25419866,1.25420861
1.43496437,1.43497402
1.57021317,1.57022227
1.67518853,1.67519728
1.75900992,1.75901912
1.8275096,1.82751835
1.88457315,1.88458185
1.93295992,1.93296822
1.97438997,1.97439837
2.00694865,2.0069569
1.03290566,1.03296626
1.27477699,1.27478739
1.46479318,1.46480228
1.60387915,1.60388845
1.71035272,1.71036162
1.79445714,1.79446604
1.8625002,1.86250875
1.91864839,1.91865699
1.96603536,1.96604386
2.00631384,2.00632224
2.03784604,2.03785429
1.03696601,1.03699631
1.30191382,1.30192342
1.50302395,1.5030334
1.64642691,1.64643611
1.75411981,1.75412871
1.83796623,1.83797513
1.90489382,1.90490232
1.95972375,1.95973215
2.00552035,2.00552875
2.0443136,2.0443216
2.074432,2.07444055
1.04208784,1.04211004
1.33523587,1.33524592
1.54810327,1.54811262
1.6955951,1.6956045
1.8037149,1.80372345
1.88644468,1.88645298
1.95173274,1.95174099
2.0047286,2.00473695
2.0484494,2.04845805
2.08522707,2.08523532
2.11378663,2.11379438
1.04886718,1.04888533
1.37659054,1.37660044
1.60221258,1.60222148
1.75277702,1.75278617
1.86015244,1.86016084
1.94095994,1.94096884
2.00372052,2.00372877
2.05391383,2.05392208
2.09517219,2.09518039
2.12954895,2.12955705
2.15603213,2.15603998
1.05823237,1.05824647
1.42944667,1.42945592
1.66809644,1.66810544
1.81989896,1.81990791
1.92534532,1.92535417
2.00240295,2.002411
2.06153608,2.06154438
2.10836779,2.10837644
2.14623146,2.14623976
2.17765307,2.17766127
2.20171234,2.20172034
1.07170462,1.07171812
1.49995202,1.49996182
1.75019642,1.75020527
1.90046469,1.90047374
2.00076961,2.00077791
2.07281295,2.07282145
2.12662918,2.12663708
2.16876499,2.16877299
2.20234335,2.2023513
2.23003871,2.23004656
2.25101811,2.25102606
1.09360779,1.09361924
1.59808437,1.59809357
1.85519297,1.85520182
1.99832156,1.99833006
2.09021839,2.09022679
2.15333979,2.15334764
2.20012476,2.20013316
2.23592669,2.23593474
2.26430935,2.2643172
2.2872389,2.2872468
2.30457676,2.30458451
1.13511357,1.13512477
1.74387662,1.74388567
1.99441285,1.99442105
2.12028897,2.12029742
2.19649995,2.1965081
2.24746153,2.24746963
2.28377407,2.28378217
2.3112916,2.3112993
2.33270277,2.33271052
2.350056,2.3500635
2.36296707,2.36297482
1.24173985,1.2417501
1.98297784,1.98298614
2.18759561,2.18760351
2.27653087,2.27653892
2.326057,2.3260646
2.35798707,2.35799457
2.38018318,2.38019068
2.39655814,2.39656614
2.40921867,2.40922657
2.41926023,2.41926788
2.42667056,2.42667806
1.81931563,1.81932443
2.38318236,2.38319011
2.43896083,2.43896803
2.45901144,2.45901904
2.46936672,2.46937457
2.47561172,2.47561952
2.48006505,2.4800727
2.48329648,2.48330383
2.48588817,2.48589577
2.48793864,2.48794609
2.48949414,2.48950154
1.0328879,1.0329389
1.27287691,1.27288651
1.46314223,1.46315178
1.60369082,1.60370017
1.71171155,1.71172045
1.79723424,1.79724329
1.8667146,1.8667235
1.92434648,1.92435518
1.97294399,1.97295249
2.01432078,2.01432918
2.04681325,2.04682195
1.03630778,1.03634253
1.29498891,1.29499861
1.4943598,1.49436915
1.63871225,1.63872115
1.74780094,1.74780959
1.83325214,1.83326034
1.90212551,1.90213441
1.95874659,1.95875489
2.00608495,2.00609315
2.04628391,2.04629236
2.07767404,2.07768219
1.04110273,1.04112568
1.32417678,1.32418693
1.53439128,1.53440053
1.68261864,1.68262714
1.79263825,1.79264715
1.87748601,1.87749421
1.94502905,1.94503725
2.00004599,2.00005439
2.04566303,2.04567093
2.08422353,2.08423148
2.1140874,2.1140953
1.04711271,1.04713251
1.35930557,1.35931532
1.58175015,1.58175945
1.73307039,1.73307879
1.84299514,1.84300354
1.92663583,1.92664413
1.99207971,1.99208821
2.04497009,2.04497809
2.08852588,2.08853433
2.1249534,2.1249612
2.15314383,2.15315193
1.05504163,1.05505693
1.40331692,1.40332632
1.63756091,1.63756976
1.79152956,1.79153841
1.90044533,1.90045403
1.98135716,1.98136561
2.04401649,2.04402474
2.09413597,2.09414362
2.13491712,2.13492532
2.16885531,2.16886281
2.1949744,2.1949819
1.06588871,1.06590456
1.45935736,1.45936711
1.70552073,1.70552913
1.85990988,1.85991868
1.96612715,1.96613565
2.04313266,2.04314111
2.10184309,2.10185109
2.14808316,2.14809096
2.1854154,2.1854233
2.21638944,2.21639749
2.2398378,2.23984535
1.08191722,1.08192997
1.53313389,1.53314299
1.78946182,1.78947067
1.94140991,1.94141841
2.04184527,2.04185397
2.11297778,2.11298533
2.16631315,2.166321
2.20765712,2.20766502
2.24078653,2.24079418
2.2678738,2.2678818
2.28827347,2.28828157
1.10739815,1.1074105
1.63485993,1.63486918
1.89623591,1.89624436
2.03988448,2.03989243
2.13017883,2.13018678
2.19317532,2.19318272
2.23872377,2.23873152
2.27380026,2.27380801
2.30123895,2.30124645
2.32365544,2.32366314
2.34069332,2.34070107
1.15533517,1.15534612
1.78465491,1.78466341
2.03590827,2.03591662
2.16079772,2.16080577
2.23533826,2.23534601
2.28533988,2.28534768
2.32063015,2.3206377
2.34745832,2.34746572
2.36827427,2.36828182
2.38484143,2.38484888
2.39736554,2.39737324
1.27630685,1.27631685
2.02611157,2.02611982
2.22748552,2.22749342
2.3137182,2.31372605
2.36200318,2.36201078
2.39282474,2.39283194
2.414237,2.41424465
2.43011736,2.43012491
2.44222499,2.44223279
2.45186268,2.45187013
2.45901477,2.45902222
1.8905792,1.8905875
2.41817701,2.41818471
2.47140821,2.47141581
2.49026727,2.49027497
2.50017034,2.50017779
2.50632511,2.50633266
2.51053314,2.51054054
2.51360956,2.51361711
2.51602034,2.51602814
2.51796905,2.5179762
2.5194115,2.51941895
1.03655298,1.03658768
1.29343162,1.29344207
1.4937363,1.49374585
1.63943902,1.63944782
1.75009815,1.7501066
1.83721698,1.83722543
1.90755596,1.90756456
1.96544907,1.96545752
2.01405782,2.01406592
2.05539182,2.05540007
2.0877127,2.08772065
1.04064294,1.04067054
1.31715928,1.31716903
1.52650285,1.5265118
1.67548481,1.67549396
1.78722948,1.78723818
1.87387524,1.87388359
1.94332472,1.94333297
2.00003655,2.00004475
2.04723387,2.04724207
2.08727062,2.08727857
2.11839221,2.11840066
1.04622852,1.04624942
1.34843666,1.34844646
1.56841572,1.56842467
1.72082389,1.72083229
1.83291393,1.83292238
1.91881881,1.91882691
1.98637356,1.98638226
2.04133885,2.041347
2.08682481,2.08683281
2.125025,2.12503275
2.15458983,2.15459803
1.05339114,1.05340644
1.38597815,1.38598815
1.61731846,1.61732731
1.77262993,1.77263873
1.88397905,1.88398725
1.96796146,1.96797016
2.03355105,2.03355945
2.08617924,2.08618734
2.12928121,2.12928941
2.16542825,2.16543655
2.19300488,2.19301263
1.06273358,1.06274843
1.43233646,1.43234586
1.67519657,1.67520547
1.83215304,1.83216109
1.94210983,1.94211843
2.02298233,2.02299043
2.08553745,2.0855456
2.13506754,2.13507519
2.17540466,2.17541246
2.20878389,2.20879189
2.23425698,2.23426493
1.0756151,1.07562865
1.49137794,1.49138749
1.74529649,1.74530509
1.90187934,1.90188814
2.00798807,2.00799642
2.08476448,2.08477293
2.14279997,2.14280792
2.18851627,2.18852412
2.22514408,2.22515153
2.25542737,2.25543467
2.27839492,2.27840287
1.09431953,1.09433188
1.56885495,1.5688646
1.83135753,1.83136613
1.98373286,1.98374161
2.08340536,2.08341366
2.1541792,2.1541869
2.20643406,2.20644186
2.24709446,2.24710231
2.27935617,2.27936417
2.30589802,2.30590552
2.32575144,2.32575909
1.12404558,1.12405743
1.67465629,1.67466544
1.93882264,1.93883064
2.0821321,2.08214045
2.17138263,2.17139053
2.23288051,2.23288851
2.27762591,2.27763351
2.31189948,2.31190723
2.33855399,2.33856154
2.36038399,2.36039134
2.37655516,2.37656281
1.17992279,1.17993359
1.82795381,1.82796236
2.07908607,2.07909397
2.20183443,2.20184223
2.27472722,2.27473467
2.32321656,2.32322401
2.35744847,2.35745602
2.38344506,2.38345246
2.40346884,2.40347644
2.4195621,2.41956965
2.43149361,2.43150106
1.31671965,1.31672945
2.0706815,2.07068975
2.26785466,2.26786256
2.35114145,2.3511493
2.39777761,2.39778496
2.42748554,2.42749309
2.44799796,2.44800516
2.46323483,2.46324233
2.4749366,2.47494355
2.48409519,2.48410269
2.49091274,2.49091974
1.96379701,1.96380541
2.45277472,2.45278217
2.50315613,2.50316353
2.52121901,2.52122671
2.53064552,2.53065267
2.5363713,2.53637825
2.54039936,2.54040671
2.54331911,2.54332641
2.54559256,2.54559996
2.54745288,2.54745958
2.54881524,2.54882224
1.04089113,1.04091798
1.31429384,1.31430414
1.52348963,1.52349933
1.67349989,1.67350844
1.78678292,1.78679112
1.87493974,1.87494829
1.94563644,1.94564474
2.00363383,2.00364188
2.05207923,2.05208733
2.09333133,2.09333908
2.12531136,2.12531871
1.04563802,1.04566127
1.33941898,1.33942913
1.55772927,1.55773852
1.71071941,1.71072836
1.82450727,1.82451587
1.91190263,1.91191093
1.98158989,1.98159844
2.03828027,2.03828867
2.08528003,2.08528768
2.12498943,2.12499738
2.15575486,2.15576311
1.05206495,1.0520837
1.37242724,1.37243714
1.60090468,1.60091338
1.75730261,1.75731151
1.87058038,1.87058858
1.95701476,1.95702366
2.02486314,2.02487124
2.07948584,2.07949364
2.1246404,2.12464845
2.16234717,2.16235512
2.19150922,2.19151672
1.06038327,1.06039867
1.41229278,1.41230228
1.65171283,1.65172183
1.81000869,1.81001669
1.92253689,1.92254484
2.00677647,2.00678482
2.07199873,2.07200663
2.12409838,2.12410663
2.16686979,2.16687754
2.20233359,2.20234144
2.22950752,2.22951547
1.07116105,1.0711748
1.46092264,1.46093219
1.7111995,1.71120835
1.87057316,1.87058171
1.98076617,1.98077427
2.06154943,2.06155748
2.12363211,2.12364021
2.17252746,2.17253506
2.21224471,2.21225221
2.24509814,2.24510584
2.26998886,2.26999706
1.08614838,1.08616178
1.5229595,1.5229688
1.78285857,1.78286702
1.94090523,1.94091388
2.04700613,2.04701433
2.12318588,2.12319383
2.18040687,2.18041452
2.22521093,2.22521838
2.26126513,2.26127263
2.29076613,2.29077403
2.31328866,2.31329596
1.10757939,1.10759164
1.60362787,1.60363697
1.87008787,1.87009642
2.02316473,2.02317328
2.12209612,2.12210412
2.19177481,2.19178251
2.24325383,2.24326153
2.28280069,2.28280859
2.31441277,2.31442042
2.34005269,2.34005984
2.35944578,2.35945353
1.14215466,1.14216601
1.71284862,1.71285747
1.97862845,1.97863695
2.12117365,2.12118105
2.20895946,2.20896716
2.26929127,2.26929897
2.31297551,2.31298326
2.34601944,2.34602694
2.37206357,2.37207087
2.39311882,2.39312617
2.40899353,2.40900103
1.2051468,1.20515775
1.86903624,1.86904494
2.11874069,2.11874879
2.2391299,2.2391378
2.31033694,2.31034459
2.35731964,2.35732784
2.3907447,2.39075235
2.41562236,2.41562931
2.43510947,2.43511637
2.45059506,2.45060241
2.46212166,2.46212861
1.35901672,1.35902642
2.11226403,2.11227213
2.30402918,2.30403653
2.38482572,2.38483352
2.42992219,2.42992974
2.45839535,2.4584026
2.47821312,2.47822037
2.49274976,2.49275696
2.50397626,2.50398376
2.5128267,2.5128338
2.51933185,2.5193389
2.03144656,2.03145451
2.48342578,2.48343313
